Product Name;Variations;Rating;Username;Date;Review
senar gitar lokal yamaha bronze akustik;Variasi: 1 set (full set);4;aldihikmah14;08/10/2023;Terimakasih kaa ,barangmya sudah sampai dengan baik dan lenhkap
Senar Gitar ELIXIR akustik;Variasi: 010 ( 1 set );1;almoon_guitar123;12/03/2023;Sangat mengecewakan Saya beli ukuran 010, di deskripsi stock masih ready ribuan Setelah cekout,, dan sudah dalam proses pengemasan,,, penjual baru kasih tau kalo ukuran 010 nya kosong ,,, dan suruh batalin g bisa karena sudah masuk proses di kirim,sama penjual di kirim ukuran 011 Terus saya coba cek lagi di deskripsi stock masih ada ribuan,,,, dasar penjual penipu
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ900 ( 1 set );4;amandaihhh;28/06/2023;Iya bagus yahlaoaigbsmkahljagis lao kantwi saya beli lagi siuajoj haha
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ900 ( 1 set );4;andiazis67;13/05/2023;Gilak aja 8 hari baru nyampeee edaaaannnnnn.senar mah baguss pengiriman.kaya siput
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );2;andiazis67;21/02/2023;Lama
senar gitar lokal yamaha bronze akustik;Variasi: senar 6 ( satuan);1;androsigit;12/08/2023;Ga sesuai sama yg d jual, kirain benar 1 set eh malah cuma 1 senar Nomer 4 😔 Waktu penerima pesanan telat 2 hari
Senar Gitar Akustik D'Addario EXP15 EXP16 EXP26 EXP17 - Acoustic Guitar String;Variasi: Senar 1 ( Satuan );4;andrymetalrock;25/03/2023;Semoga awet dipakai
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );4;anggahadehh;24/03/2023;Mayan sih harga segitu,setajam silet kalo buat pemula saya udh kapalan jadi ga terlalu terasa bagus
Masako Bumbu Kaldu Penyedap Rasa Ayam Kemasan 1 Kg;Variasi: 1KG;4;anidianista;15/10/2023;Pengemasannya rusak robek
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );4;apriandiekatama15;28/03/2023;Aga kecewa si pesen ukuran 0.9 di kirim ukuran 0.10 ,tapi mudah mudahan produk nya oke
Senar Gitar ELIXIR akustik;Variasi: 010 ( 1 set );1;ar_store_solo;17/02/2023;G sesuai pesenan Order 010.kirim nya 011 Padahal order 24pc g amanah
senar gitar fender lusinan 040 senar gitar lusinan nomor 6;None;3;ardiansmith;04/01/2023;Pesanan sesuai Packing aman Respon penjual standar
senar gitar fender no 1 ukuran 10 (lusinan);None;2;ardiansmith;04/01/2023;Pesen sesuai iklan 010 yg dateng 009 kecewa Tidak sesuai yg diharapkan sorry penilaian jelek
senar gitar fender no 1 ukuran 10 (lusinan);None;4;arie_pratama602;15/09/2023;Sesuai pesanan👍 Makasih kaka
Sebersih Car Shampo 5 Liter;None;3;asepyana79;08/06/2023;Produk diterima bocor
Masako Bumbu Kaldu Penyedap Rasa Ayam Kemasan 1 Kg 1kg 1000gram 1000 gram;Variasi: 1KG;3;b*****7;05/06/2023;kantongnya pecah
Senar Gitar Akustik merk Martin & Co M170 ukuran 10;None;4;baktikuliner;12/04/2023;bagus
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ910 ( 1 set );1;baniahmat;11/05/2023;mesen yg 0.10 yg dateng malah 0.11 hadehhh kapok dahh
Kabel Jack GITAR BASS KEYBOARD;None;4;bank_zoei;26/02/2023;ok
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ49 ( 1 set );1;bernardhutagaol17;11/06/2023;sebenernya kualitas sih kayaknya bagus, tapi kenapa pas di pasang suara turun terus kalau sudah di stem
Senar Gitar Akustik D'Addario EXP15 EXP16 EXP26 EXP17 - Acoustic Guitar String;Variasi: EXP26 ( 1 set );4;bimarizkyrafli;11/03/2023;Mantapp lahhh pokoknya 🔥
senar gitar elixir elektrik 010 satu set;None;4;bucek92;28/08/2023;baik
senar gitar akustik string d'addario daddario  EXP15;None;4;bucek92;28/08/2023;baik
senar gitar lokal fender ball end phosphor bronze akustik uk 10;Variasi: 1 set (full set);4;bvtlof8yvo;09/07/2023;baguss
Ajinomoto Plus Seasoning 1kg;None;4;chefsur;15/11/2023;Packing tipis banget. Paling puyeng. Untung gak bocor. Dan kenapa sama sama bekasi. Lama ya pengirimannya ya
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ49 ( 1 set );3;chintiasin;20/05/2023;"CUMA GAK DI KASIH BONUSNYA AJAH PADAHAL UDAH LANGGANAN BOSKU ("",>"
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ49 ( 1 set );1;chintiasin;28/04/2023;CUMA GAK ADA BONUS TEMPAT YANG BUAT KELIPER NYA BOSKU , SAYA KAN LANGGANAN
Sabun Cuci Tangan  Aroma Strawberry 1 Liter;Variasi: strawberry;4;d*****a;11/06/2023;Packingnya cuma pake plastik aja tanpa bubble wrap jadi rada sory takut tumpah sabunnya, untungnya barang sampai dengan selamat, harga lumayan murah dibanding di official
mamalemon jeruk nipis uk 55 ml;None;3;d*****a;13/09/2023;Beli yang ukuran kecil lumayan aja. Packingnya krg aman cuma pake plastik doang lain kali lebih diperhatikan lagi packingnya pake dus biar aman
Sabun Cuci Tangan  Aroma Strawberry 1 Liter;Variasi: strawberry;4;d*****a;13/09/2023;Beli pas lagi promo jadi harganya lebih murah dibanding officialnya. Packingnya krg aman cuma pake plastik doang lain kali lebih diperhatikan lagi packingnya pake dus biar aman
Sebersih Sabun cuci Piring 5L;None;1;d*****b;14/08/2023;Bukti packing cuma dibungkus kantong plastik doang pdhl kirim Kargo🤦🏻‍♀️ (bukti foto) Isi semua hilang seperempat karena rembes bocor sampai packing plastik penuh cairan (ada bukti perbandingan sm punya saya yg lama) Rembes parah sampai pas d taruh lantai jd bersabun semua
Saori saus Tiram Botol 1 liter;Variasi: tiram 1 liter;1;dartalay;14/11/2023;Packingannya parah..cuma di lapisan plastik aja.. alhasil sampe rumah udah pecah tutupnya jadi ambyar kemana2
Capo gitar bahan aloy /CAPO30;None;2;denmasadam;08/03/2023;Warna yg di pesan tidak sesui
pick pik gitar guitar Ibanez;None;2;denmasadam;08/03/2023;Biasa aja
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ900 ( 1 set );3;dgs.purbalingga;06/04/2023;Packing di perbaiki mas! Pream+senar dll penyok semua ga karuan.
Kabel Jack GITAR BASS KEYBOARD;None;4;dhaguelz;16/05/2023;Belum di coba
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ49 ( 1 set );3;dhika.lau27;13/06/2023;Tapi pengiriman terlalu lama, seminggu baru sampe
Saori saus Tiram Botol 1 liter;Variasi: tiram 1 liter;4;diahshop82;05/10/2023;Cuma agak kecewa diexpirednya ,tertera di deskripsi produk ekspirednya masih tahun 2025 ternyata yg dateng 2024
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );1;dimasadiprayogo15;30/03/2023;Mana dikirim yg mana
Senar Gitar Akustik D'Addario EXP15 EXP16 EXP26 EXP17 - Acoustic Guitar String;Variasi: EXP26 ( 1 set );4;donhdswrna;06/03/2023;Pesanannya sudah sampai. Terima kasih.
Saori saus Tiram Botol 1 liter;Variasi: tiram 1 liter;4;dragunovak;24/10/2023;Paket cepat sampai, sedikit pecah dibagian tutupnya karena terbentur saat proses pengiriman, sebaiknya diberi sedikit bubble wrap saat pemaketan
kabel jack gitar  bass keyboard 3 meter;None;4;e*****0;07/12/2023;Terimakasih walaupun aga kecewa barang diantar telah harusnya sampai tgl 6 tgl 7 sore baru sampai.
senar gitar akustik 010 orphee QA150 1set;None;4;e*****i;12/02/2023;Sesuai pesanan, emmg nyari yg kawe kendala budget 😁
sabun cuci tangan Handsoap merk sebersih aroma strowberi  5 liter;None;2;elzein31;08/05/2023;Barang sampai dengan keadaan bocor dan tumpah2 , sayang banget gak ada pelindungnya sama sekali , harusnya lebih di perhatikan lagi untuk pengemasan agar lebih safety
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ46 ( 1 set );4;epengmeren123456789;08/04/2023;suaranya lumayan
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ49 ( 1 set );4;evanevan925;10/02/2023;bagus
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ900 ( 1 set );4;f*****a;13/04/2023;Awet ga awet tergantung pemakaian
MSG Ajinomoto halus 1kg;None;4;f*****g;26/11/2023;oke
Masako Bumbu Kaldu Penyedap Rasa Sapi Kemasan 1 Kg;Variasi: masako 1 kg;3;f*****h;24/12/2023;Udah berapa kali order di toko hari , harga lebih murah dri toko sebelah 😁
Sebersih Sabun cuci Piring 5L;None;3;f*****y;14/08/2023;"Seharusnya ya kalau kirim paket dirjen isinya cairan, packing HARUSNYA pakai bubble wrap & kardus, emang dimana"" biasany seperti itu. Cuma baru kali ini, order dirjen cairan, ditoko ini CUMA di packing plastik hitam aja. Jdnya ga heran kalau pas pengiriman pasti bocor semua. JADI MOHON PACKINGNYA DIPERHATIKAN!!"
string winder pemutar drayer gitar;None;1;fadil_kriting53;04/05/2023;Kaga ada dipaket
senar gitar lokal yamaha bronze akustik;Variasi: 1 set (full set);2;fahrizalraja61;13/07/2023;gampang putus
senar gitar lokal yamaha bronze akustik;Variasi: 1 set (full set);4;fathurrohim037;20/10/2023;lumayan bagus walaupun loka suara juga enak
senar gitar akustik 010 orphee QA150 1set;None;3;fatriec;29/10/2023;Terlalu lama sampaix..
senar gitar lokal yamaha bronze akustik;Variasi: 1 set (full set);4;galihfingerstyle248;27/10/2023;GACOR KANG!!!
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ45 ( 1 set );4;gejoll;10/05/2023;Smoga awet
satu set senar gitar cowboy akustik warna warni 010 original;None;4;gejoll;10/05/2023;Semoga awet
senar gitar akustik string elixir nanoweb polyweb uk 10;None;4;gemarepublik;19/09/2023;Bagus
Capo Kapo gitar merk dluxe gcp 01p plastik;None;2;ghanimsyaban;06/08/2023;Aduhh ini ko rusak kaya gini sih aneh sih kamu sih aduh sih parah sih
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ46 ( 1 set );4;ghofurhitam;22/05/2023;baik
senar gitar lokal yamaha bronze akustik;Variasi: 1 set (full set);4;gomeshgomesh;01/10/2023;"Belom di coba soalnya di tungguin dri pagi dtengnya malem"".. buset dha.. Tapi kliatan nya shi oke.. Klo oke lngsng pesen lagi ller.."
senar gitar elixir elektrik 009 satu set;None;4;guzguz479;29/09/2023;untuk senar no 6 kurang panjang
senar gitar orphee elektrik electric RX15 RX17 RX19 1set;Variasi: RX15;4;h*****a;09/07/2023;Semoga awet dipakainya, paketnya cepet nyampe sesuai pesenan
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );2;h*****f;29/03/2023;Tidak sesuai pesanan nya ukuran senarnya beda am yang di pesan
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: Senar 1 ( satuan);1;haris37;21/05/2023;Gak niat jualan. Packing cuma kantong keresek, bahkan gak ada bungkusnya seperti di foto produk. Kondisi senar terlipat. Baru dipasang langsung putus.
senar gitar lokal yamaha bronze akustik;Variasi: 1 set (full set);2;henri_taufik;13/05/2023;Isi tidak sesuai
senar gitar lokal fender ball end phosphor bronze akustik uk 10;Variasi: 1 set (full set);1;henri_taufik;13/05/2023;Barang yg di kirim isinya tidak sesuai
Kabel Jack GITAR BASS KEYBOARD;None;4;i*****3;15/11/2023;Belum di coba
Sebersih Car Shampo 5 Liter;None;1;i*****i;28/02/2023;Parah si packing nya, sampe bocor begini. Entah dari penjual nya atau dari ekpedisi nya. Survei membuktikan
capo kapo gitar guitar akustik classic penjepit senar gitar bahan plastik merk paladin;None;3;i*****k;29/08/2023;beda harga beda barang tp yg dikirim sama
senar gitar lokal fender ball end phosphor bronze akustik uk 10;Variasi: 1 set (full set);4;i*****s;12/10/2023;bagus
Capo Kapo gitar merk dluxe gcp 01p plastik;None;4;iandnightstar;13/07/2023;Barang Oke punya, pengiriman cepat
senar gitar orphee elektrik electric RX15 RX17 RX19 1set;Variasi: RX15;4;ibrahimismail357;15/10/2023;lumayan
Senar Gitar Akustik String d'addario daddario D'ADDARIO EZ890;None;4;intromaezt;16/12/2023;Mantap 👍
satu set senar gitar elektrik 009 orphee SE2X original;None;4;irawan_r;14/12/2023;Saya kasih 4 bintang karena yg dikirim tdk sesuai gambar dan semiga kwalitasnya tetap ori. Jasa kirim agak lama padahal sama2 1 kota bekasi. Kurir masih ok lah. Tks semuanya.
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );4;isman_mustaq106;07/05/2023;Bagus
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ45 ( 1 set );4;ivandimu174;13/05/2023;bagus
senar gitar lokal yamaha bronze akustik;Variasi: 1 set (full set);4;j_2mjbbbps;30/12/2023;kualitas sesuai harga saya puas.
Saori saus Teriyaki Botol 1 Liter;Variasi: teriyaki 1 kg;4;jang_nd124;17/12/2023;Packing nya aja agak kurang safety, overall ok
senar gitar akustik string d'addario daddario  EXP15;None;4;johanes1965;01/10/2023;Brg sesuai pesanan..mkasih shopee..
senar gitar pelangi unpacking akustik warna warni satu set;None;4;johanes1965;28/10/2023;Sudah langganan seller..mkasih.shopee.kurir
Kabel Jack GITAR BASS KEYBOARD;None;4;jonandry81;25/08/2023;Mantap, walaupun belum di coba
Saori saus Tiram Botol 1 liter;Variasi: tiram 1 liter;1;juliamachmoed997;20/10/2023;Kecewa..paket amburadul banget kemasan nya tdk d rangkap dus..barang tumpah krn tutup botol nya terkebuka,jd ambak2n
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ910 ( 1 set );4;junschena;04/05/2023;Mesen 0,10 yg Dateng 0,11 Chuaxxx
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ910 ( 1 set );3;juwandi0006;09/03/2023;pesan ya EZ910 malah yg datang EZ911
Kapo Capo atau penjepit senar gitar akustik klasik Merk COWBOY AW1002;None;4;kamukuart;05/03/2023;baik
string winder pemutar drayer gitar;None;4;kamukuart;05/03/2023;baik
Senar Gitar Akustik D'Addario EXP15 EXP16 EXP26 EXP17 - Acoustic Guitar String;Variasi: EXP15 ( 1 set );4;kamukuart;05/03/2023;baik
Saori saus Tiram Botol 1 liter;Variasi: tiram 1 liter;1;karmila80;14/09/2023;Maaf sy ksh bintang 1 itu isinya tidak 1 liter cm 3/4 nya kirain bocor ternyata tidak pecah dan segel pun msh utuh itu kemungkinan isinya tidk penuh sy mau up load video tp karna lebih dr 1 menit tdk bs makasih
Kabel Jack GITAR BASS KEYBOARD;None;4;kedaiminiyh85;29/09/2023;Kabel 3meter dgn harga sgtu mntp... Sudah ditest aliran listrik jek ke gitar hidup.. R.O ini mah
senar gitar lokal yamaha bronze akustik;Variasi: 1 set (full set);4;kohlin16;16/11/2023;lumayan
senar gitar orphee elektrik electric RX15 RX17 RX19 1set;Variasi: RX15;1;kusumabiladi;04/07/2023;Pesan 5 dtg nya cuma 4
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ910 ( 1 set );4;ky2828;22/05/2023;mantap pengiriman lumayan cepat barang oke suara nya juga oke kualitas lumayan untuk harga segitu
Capo gitar/guitar capo acoustic electric merk fender plastik;None;1;lannydoankz;02/07/2023;Order fender yg dikirim lain. Pas di chat blg nya sama aja. Ya kalau mau fender ya wajib fender lah, di judul sama foto nya jg fender. Klo emng ga ada kan bs chat dulu. Pdhal sering beli.
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ920 ( 1 set );3;luludista;03/05/2023;Gila sumpah lama banget sampenya ya ampun kesel banget nungguinnya ga dteng deteng sumpah dah males banget beli disini lagi. Ogah langganan disini lama banget di kemasnya datengnya juga berhari hari lama banget ada kali 5 hari baru dteng gila banget. Nyesel lah pokoknya.
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ920 ( 1 set );1;luludista;17/06/2023;Nyesel beli disini lama banget sampenya hampir 1 minggu nyampenya .. Ga bagus toko kaya begini sistem keterlambatan pengiriman terus.. Ga mau belanja disini lagi!!!
senar gitar lokal yamaha bronze akustik;Variasi: 1 set (full set);1;m*****7;31/12/2023;Pesen 2 dtg 1
Sabun cuci tangan sebersih Aroma Lemon 1 Liter;None;4;m*****a;23/11/2023;Produknya mungkin tidak ada masalah, blm dicoba juga. Cuma toko salah kirim barang. Pesan sabun cuci tangan, yg dikirim pembersih lantai. Sudah ditawarkan pengembalian barang, tapi saya batalkan karena tidak ada waktu proses pengembalian barang.
Masako Bumbu Kaldu Penyedap Rasa Ayam Kemasan 1 Kg;Variasi: 1KG;4;m*****a;01/12/2023;Belanja murab di shope Dapat cashback Biasa pake belanja lagi
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );3;m*****l;31/03/2023;Terimakasih sudah dikirimkan dengan salah lagi senarnya Pesanan salah yg kedua Respon penjual bagus Sebenarnya bisa dirturn Urusan ribet amat harus ke kantor ekspedisi No time Terima ajalh.
Senar Gitar ELIXIR akustik;Variasi: 011 ( 1 set );4;m*****l;31/03/2023;Terimakasih barangnya sudah nyampe Pengiriman ekspedisi standard Packing ga kuat Penyok penyok barangnya
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );4;m*****l;25/03/2023;Terimakasih sudah dikirimkan dengan baik Walau salah kirim Tapi y Giman lagi lah Gpp Mngkin admin lelah Ga ada video Admin respon bagus Mngkin Lin kali saya video
Sebersih Sabun cuci Piring 5L;None;3;m*****z;14/08/2023;tumpah banyak
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );4;m_yusuf2394;08/05/2023;bagus
Senar gitar akustik Nylon D'addario Pro Arte EJ45 EJ46 EJ48 EJ49 EJ27N;Variasi: EJ49 ( 1 set );1;malehoy565;19/03/2023;Kaga ada keterangan tebel nya suara nya jadi jelek ke gitar aing
senar gitar akustik fender no 1 ukuran 9 (satuan);None;4;mang_shandy;17/03/2023;ok
senar gitar elixir elektrik 009 satu set;None;4;mang_shandy;17/03/2023;Belum dicoba mdh2n balance ..
senar gitar elixir akustik acoustic 011 satu set;None;4;marcomelandri.;25/11/2023;barang bagus banget kualitas oke belum coba srmoga enak suaranya
senar gitar orphee elektrik electric RX15 RX17 RX19 1set;Variasi: RX17;4;mariarossa9911;28/07/2023;Semoga awet dan ga gampang putus senar gitar nya
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );1;masrama349;03/04/2023;Ga ada konfirmasi dulu klo barang nya gada, maksa ttp kirim barang yg lain. Yg intinya penjual tidak amanah
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );4;mhjkaatre;18/06/2023;Bagus
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ900 ( 1 set );4;mhmdreyh4n;06/05/2023;pengiriman cepet bngt 😊makasi buat jasa pengirimnya, kualitas wort it lah sama harga
capo kapo gitar guitar akustik classic penjepit senar gitar bahan plastik merk paladin;None;4;mhmdreyh4n;06/05/2023;worth it lah buat harga segini
senar gitar lokal yamaha bronze akustik;Variasi: 1 set (full set);4;misjakompronk;22/10/2023;Mantap
senar gitar akustik string d'addario daddario  EXP15;None;4;mnusiaa;17/10/2023;Senarnya ada yang sember
Senar Gitar nylon nilon classic klasik d'addario daddario EJ49;None;4;moeriz;29/07/2023;Suaranya lumayan tapi kurang enak ke gitar saya
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ890 ( 1 set );1;morningstar2nd;22/03/2023;Pesen senar 09 yang sampe ukuran 10 :)
Capo Kapo gitar merk dluxe gcp 01p plastik;None;3;mrizkiashar;15/05/2023;"Order EZ890 5set + Capo 1pcs, tp Capo nya gak di kasih
gk bikin video krna srng blnja d sni sllu aman sesuai pesanan, mungkin lg apes aj lain kali tolong d teliti lagi, supaya pembeli tidak kecewa"
Senar Gitar Akustik merk Martin & Co M170 ukuran 10;None;2;muhammadfikriariandy;06/12/2023;Senar pada berkarat
Senar Gitar nylon nilon classic klasik d'addario daddario EJ27N;None;2;muhammadfikriariandy;06/12/2023;Semoga kualitas nya baik
Senar Gitar Akustik String d'addario EZ890 EZ900 EZ910 EZ920;Variasi: EZ900 ( 1 set );4;muhammadnur137;18/06/2023;nice good
Senar Gitar Akustik String d'addario daddario D'ADDARIO EZ900;None;3;muhammadsanja22;01/09/2023;baru di stem putus
Capo Kapo gitar merk dluxe gcp 01p plastik;None;3;muliacase_;22/08/2023;warna tidak sesuai iklan, yang datang biru
senar gitar fender no 2 ukuran 11 (lusinan);None;1;musik_shopp;06/01/2023;Beda dengan gambar
Senar Raket Badminton termurah;None;4;n*****7;08/04/2023;Paket sudah sampai, maaf telat ngasih tau Dah dipasang
Senar Gitar ELIXIR akustik;Variasi: 011 ( 1 set );4;n*****t;22/02/2023;Wow baru sekali tunning putus lagi, untung beli dua
sadle dan nut gitar classic klasik nilon nylon;None;4;natalis.as;25/10/2023;barang sesuai pesanan, ini mau langsung di gunakan.. thx u
Senar Gitar ELIXIR akustik;Variasi: 010 ( 1 set );1;nda8383;21/02/2023;pengiriman cepet , produk juga bagus , packing bagus , tp sy kecewa krn ketidak telitiannya baca orderan.. sy order 0.10 dikirim yg 0.11 .. tolong lah ka jangan terjadi lagi kedepannya & lebih teliti.. krn buat gitaris tebal nya senar itu sangat pengaruh dlm permainan , jd bukan hal sepele apalagi seperti saya yg emng cr duit dari cafe ke cafe.. perform dng ketebalan senar 0.10 selama 3 jam udh sakit jari , apalagi 0.11 ...
