Username;Review;Untruthful Opinion;Review on Brand Only;Non-Review;Review Length Short;Burstiness;Maximum Content Similarity;Extreme Rating
echomacho046;Kurang bagus sepatu bagian bawah,terlalu lembek karetnya,kaya rapuh;Asli;Asli;Asli;Asli;Asli;Asli;Asli
ediyuswantoro1;beda dg gambar bagusan gambar;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
ee5yh03ec4;Lem nya masih kurang rapi, masih ada yang bonding² lebih baik dijahitkan lagi biar aman dan nyaman;Asli;Asli;Asli;Asli;Asli;Asli;Asli
ekaafriyanti153;Ok,sesuai harga;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
ekakristin78;sesuai pesanan;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
ekokekes72;minta no 38 yg di kasih 40;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
elis17kianoaz;Sesuai;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
elpinoelpino;Sepatu apaan ringan kali + Abal abal;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
eminurwiyanto;Nih sepatu ukuran berapa sih yg dikasihkan,,,ukuran 38 kok segitu besarnya gk umum kayaknya,,mana sol egk ada nomernya pula;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
endahsalatiga;Baik sih .. enteng banget sepatunya . Jadi anak kecil tidak mudah capek;Asli;Asli;Asli;Asli;Asli;Asli;Asli
entongsurya;Sepatu nya enteng;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
entut_kupu;Ok;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
erlina31_;Barang nya salah beda sma yg di co.meskipun lg overlud saya harap tetap teliti ya admin nya,,jangan smpe bikin costomer kecewa saya harap cuma saya,,,;Asli;Asli;Asli;Asli;Asli;Asli;Asli
ermajannah;Ukuran 38 nya besar jdi agak logo..kebasaran. warna biru nyya mememudar.. tp keseluruhan hrga sgtu ok Next order lagi makash kka;Asli;Asli;Asli;Asli;Asli;Asli;Asli
erna.achmad;B aja sih soalnya emang harganya cuma segitu... Masak ukuran 36 kyk ukuran 40...😂😂auto gede banget buat anak aku... 🤦‍♀️🤦‍♀️🤦‍♀️;Asli;Asli;Asli;Asli;Asli;Asli;Asli
erwincahla16615;alhamdulilah sepatu sudah datang sya beli buat adik sya dikampung katanya pas ukurannya cocok;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
esl97;UKURAN TIDAK SESUAI DESKRIPSI SUDAH KOMPLAIN BY CHAT TIDAK ADA PENYELESAIAN. DARI AWAL MINTA CANCEL KARENA KIRIM LAMA MALAH DITOLAK, DAN DIKIRIM BARANG SEADANYA;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
esmi24_surahman31;bagus tapi enteng ya;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
estimenikmenik;Nyaman dipakai, pengiriman cepat terimakasih;Asli;Asli;Palsu;Palsu;Asli;Palsu;Asli
estir.novitasari;Tolong utk pengemasannya lebih aman lagi ka meskipun 1 kota tapi, pakingny bener² berantakan. Terimakasih;Asli;Asli;Palsu;Asli;Asli;Asli;Asli
evanovalia980;Tidak sesuai dengan yg dilive.sebelah sepatunya nga ada TMP masukin tali,niat dagang nga sih.;Asli;Asli;Asli;Asli;Asli;Asli;Asli
evin_orlando01;Motiff nyaa rusak;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
f*****6;Tdk sesuai;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
f*****7;Bagian sol ternyata ringan/ kayak dalamnya kopong Buat ukuran 39 biasanya aku beli itu pas ukuran 39, tapi ini agak sempit dikit;Asli;Asli;Asli;Asli;Asli;Asli;Asli
f*****8;Alhamdulillah paketan landed dan sesuai pesanan ( warna dan ukuran ). Kualitas lumayan nih sepatu sesuai harga ya. Dan enteng bgt sepatunya. Untuk ukuran 41 pas di kakiku. Semoga aja awet. Makasih seller dan pak kurir 🚴📦yg sdh antar paketan saya 🙋.;Asli;Asli;Palsu;Palsu;Asli;Palsu;Asli
f*****_;Terima kasih banyak, , , pesanannya sudah samapi dan suka banget....terima kasih;Asli;Asli;Asli;Asli;Palsu;Palsu;Asli
f*****_;Terima kasih banyak, , , pesanannya sudah samapi dan suka banget....terima kasih;Asli;Asli;Asli;Asli;Palsu;Palsu;Asli
fachil777;Tidak puas bahan nya jelek..;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
fachrigunawan019;Bau lem bangett;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
fahmiami240;Bagud sekalii;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
fahminuryaman;sesuai harga jangan berharap lebih, tapi ok lah;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
fahmireza664;bagus dan pas dengan harga ukurannya juga pas dan cocok;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
fahrizal24baihaqi.ij;Mayan;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
faizal09605;Elek ngapusi;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
falmina;ngak sesuai digamabr;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
fanfz;bisa lebih teliti kedepannya;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
fariz2613;sy pesan hitam tosca malah di kirim hitam full Lain kali kalo memang kosong jangan dikirim barang yang lain konfirmasi dulu.. Jangan sampai merugikan diri sendiri;Asli;Asli;Asli;Asli;Asli;Asli;Asli
fasyazukhrufasyamiell;Alhamdulillah sampai tapi ko enteng sepatunya ..kurang menarik GK bagus;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
ferryghifari134;Untuk harga lumayan kualitas bagus dngn harga segitu..pengiriman lumayan;Palsu;Asli;Palsu;Asli;Asli;Palsu;Palsu
ferystrenght1;ok;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
ffrand555;Tolong di perhatikan lagi untuk kardus packing nya seperti tidak layak dipakai kardusnya;Asli;Asli;Palsu;Asli;Asli;Asli;Asli
fianyrisqi;Sepatu sih oke, tapi sayangnya ukurannya gede banget. Malah jadi ga kepake;Asli;Asli;Asli;Asli;Asli;Asli;Asli
fikhaayu329_;ak kira sptuny tebel;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
fitrifarrow;Packing krg rapi hrse di kasih paralon biar gk lecek,,warna kurang cerah gak sesuai foto Ya gitu masangnya gk bisa jadi kyk masih ada anginya di dalam;Asli;Asli;Palsu;Asli;Asli;Palsu;Asli
fix5d2tiqg;Pengiriman cepat. Model bagus. Cm klo kualitas entahlah soalnya ringan bgt kyk bkn sepatu 🤥. Semoga saja awet.;Asli;Asli;Palsu;Asli;Palsu;Asli;Asli
fix5d2tiqg;Pengiriman cepat. Model bagus. Cm kaget bgt kok seringan itu bahannya kyk bkn sepatu 🤥. Semoga saja awet soalnya kualitasnya jg sesuai hrg. Mksh seller;Asli;Asli;Palsu;Asli;Palsu;Palsu;Asli
freezeecchan;Barangnya sudah sampai dan hasilnya memuaskan sesuai dengan harganya👍;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
fuad_hasyim90;Sepatunya tipis;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
futrisintiyasari;Ukuran 39 tp kyk 41😥;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
g*****7;Packing rapi, pengiriman cepat dan kece badai;Asli;Asli;Palsu;Palsu;Asli;Palsu;Asli
g*****9;sangat ringan seperti tidak asli semoga kuat;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
gajahdino;Ga tau keapa baru penakaian 3 kali sepatunya udah rusak:) kanan kirinya. Padahal sepatunya mau banget. Efek lagi diskon kali yaa?? Apa gimana sih? Huhuhy semoga sepatunya tahan lama dehh;Palsu;Asli;Asli;Asli;Asli;Palsu;Asli
genonggenong;Sangat bagus sekali;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
genziyi;Tampilan oke, tapi syg mesti ada yg harus di Lim;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
gheaqohlkj;Beli hitam polos dikirim hitam puti ..ya ngk bisa buat skola SD..Muhajir..;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
gipsywoopy;Sepatunya bagus banget Tp kok kebesaran pdhal saya emang pke size 38 ini pesen size 38 ya Allah gede bget JD g bisa ke pake sepatunya😭😭;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
gustimuhammadhasanbasri;Baik, bagus, pengiriman cepat. Terimakasih🙏;Asli;Asli;Palsu;Palsu;Asli;Palsu;Asli
gyhg5741bq;sepatu baru sekali dipakek sudah jebol harga segitu sihhh worth it sama kualitasnya nyesel udah beli 😭;Palsu;Asli;Asli;Asli;Asli;Asli;Palsu
h*****0;Jaitan atas nya gak sama kiri dan kanan nya Ada cat di bagian putih sepatu nya Padahal saya sudah note tolong dicarikan yg bagus krn buat kado Gambar dan foto saya lampirkan;Palsu;Asli;Asli;Asli;Asli;Palsu;Asli
h*****4;Barang sdh saya teruma kondisi baik  kualitas sesuai harga, semoga awet dipakai kedepannya;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
h*****8;Ternya sepatu nya berat ya,and ga terlalu tinggi juga, udah itu aja kurang cocok buat jogging;Asli;Asli;Asli;Asli;Asli;Asli;Asli
h*****8;"Barang okee semoga awet dan nyaman dipakai 👌 thanks  masukan aja  kak ""besok² pack pengaman e dipertebal lagi jgn cuma kantong plastik"" 🙏";Asli;Asli;Asli;Asli;Asli;Asli;Asli
h*****9;Sesuai harga;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
h*****l;Kualitas buruk,sepatu nya cepat jebol.;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
h*****u;Belum apa.apa Uda jebbol😅 Seusai hrga sii;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
hasbullah098;Tidak sesuai ekspektasi;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
hdjjfkkfmdm;Mantap sesuai apa yg saya pesan;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
hendrikdeblenk;kualitasx kurang memuaskan;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
heniceriat4;Gak cukup ukuran 40 ternyata ukuran 40 kaki cowok pemgirimannnnnnnn laaaaaaaaaamaaaaaaa;Asli;Asli;Asli;Asli;Asli;Asli;Asli
henikristaningsih;good, tp kekecilan walaupun uk 43;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
hepikurni;Paket sudah mendarat, sepatunya bagus trus enteng juga, pas di kaki. Trimakasih;Palsu;Asli;Asli;Asli;Asli;Palsu;Palsu
heryg2008;"Mentang"" COD pesen 1 malah dikirim 2. Kalo ini untuk strategi marketing lain kali jangan begitu. Kasian orang yg uang nya cuma pas""an.";Asli;Asli;Asli;Asli;Asli;Palsu;Palsu
hosiinsiin;Pengiriman cepat, kwalitas epadan dengan harganya siih... Kukira sepatunya antep gitu, ternyata ini enteng;Asli;Asli;Palsu;Asli;Asli;Asli;Asli
i*****2;mending gausah dicat sj kalik ya;Palsu;Asli;Asli;Palsu;Asli;Asli;Asli
i*****g;Biasasy pake sepatu dari dulu sampe skrg nomor 37. Kenapa sepatu yg sy baru beli ini nomor 37 nya sempit di depannya?🤦;Asli;Asli;Asli;Asli;Asli;Asli;Asli
i9cmeglsv6;Lem nya kurang rapi;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
ibnuhidayat14;Hadeeeh ngelemnya yg benerlah;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
icm9a8w3z8;Bagus dg shrga segitu enteng bahannya;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
idapramitasari;Mohon maaf penilaian jelek.. soalnya saya pesen size 39 kenapa yg datang size 40,, mw dikembalikan rumah saya jauh dr tmpr ekspedisiya.. jd yo wislah.;Asli;Asli;Asli;Asli;Asli;Asli;Asli
iham135;tanpa merk ,tidak sesuai deskripsi , tp lumayan lah.....Hitam polos;Asli;Palsu;Asli;Asli;Asli;Asli;Palsu
ihyaulumiddin31;Sesuai harga;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
iismarni465;bahan nya bagus,motifnya bangus taukurannya kebesaran;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
ikhsanramadhan757;Barang nya ringan bangt lebih ringan dari sandal soalow;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
imr_jml99;Saya gak bakal beli2 ke sini lagi. Kecewa banget. Minta nomor 41 dikasih nomor 40.;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
indahjayasecurindo;Baru di pakai 3x sdh mau lepas dari cangkangnya;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
irmadwi518;sepatu belom sampe di rumah kurirnya salah alamat saya sudah bayar juga;Asli;Asli;Palsu;Asli;Asli;Palsu;Palsu
iswahyuning123;Sebulan sudah jebol sepatunya;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
isyepuspita;Sepatunya bagus tp kok sanget ringan ya,gk sprt sepatu² umumnya Semoga saja awet;Palsu;Asli;Asli;Asli;Asli;Asli;Asli
ivan.asseggaf;Baru sampai lagsg unboxing dan di pakai untuk mendaki gunung slamet di awal start kulit udah langsug retak2 pecah,, hasilnya jhitan putus, sobek, bolong, jebol.. Untuk nongkrong2 masih bisa lah.. Cuma untuk kgiatan outdor apa lg mendaki sangat tidak direkomndasikan demi kenyamanan dan keamanan saya sarankan pakai spatu yg bner2 berkualitas apalgi untuk summit.. Untuk finising dlemnya bgian jhitannya gk di doublin busa.. Jd agk ngeganjel.. Kembali lagi ke awal ada hrga ada rupa..;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
iwanagushhariyanto;Sepatux enak d pakai g usah ragu;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
iwanex377;sptunxDi pakai ringan, enak,, cuma rada jengkel aja sma kulir nya sembarangan naru pesanan ku gak jelas tmpt nya dimana langsung tinggal aja.;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
iwannawi158;saya beri 3 bintang dulu ya masi pertama kalinnya pake aplikasi inii;Asli;Asli;Asli;Asli;Asli;Asli;Asli
j044q73onz;Sangat cocok untuk olahraga Barang nyah lumayan bagus;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
jasko_cikatomas0201;ukuran pas tapi bahannya kurang pas;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
jempolmbledos12;Full gabus wkw;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
jennyzen138;Kualitas sepatu tidak sesuai sma harga...termasuk mahal dengan kualitas seperti itu;Asli;Asli;Asli;Asli;Asli;Palsu;Palsu
jisacasemedan;cust komplen katanya sol nya spons ringan x;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
joko79wijaya;Penjualan ramah dan barang cepat sampainya. Produk sesuai;Asli;Palsu;Asli;Palsu;Asli;Palsu;Asli
juwitahariani713;Kecewa di sizenya no 35 sama besarnya kayak no 37. Tolong kalo emang size yg di pesen gak ada mending aja gak usah di kirim dengan size lain. Bikin orang kapuk seumur idup;Palsu;Asli;Asli;Asli;Asli;Asli;Asli
k*****i;warna sesuai pesanan ,ukuran pas cuma sayang kecewa karna bagian bawah ada yg ga ke lem jadi harus di lem sendiri , mudah*an awet .9;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
k*****y;jelek, barang yang dikirim tidak sesuai ukuran, pesen no  38 yang dikirim no 40,;Asli;Asli;Asli;Asli;Asli;Palsu;Palsu
kamel_2;Terimakasih bagus dan suka buat anak skolah;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
kaptenoleng102;bagus cuman ukuran 42 kayak ukuran 41 saya saranin klok mau pesen 1 size lebih besar;Asli;Asli;Asli;Asli;Asli;Asli;Asli
kekeiemuttiemutt;Barang ok g ada yg lecet q suka;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
keysyapnkeysya246;lumayan;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
khairisyahrul;Untuk harga segini, murah pol lah, sepatu nya oke pula, keren pokoknya mantabs;Asli;Asli;Asli;Asli;Asli;Asli;Asli
khaylaaja04718;Lain kali lbh perhatikan detail kecil;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
khubbunnabi751;udah cukup hau aja yg jadi korban yang lain jangn;Asli;Asli;Asli;Palsu;Asli;Asli;Palsu
kikifahrul357;lumayan sesuai harga;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
kikigoworisky;Kurang di pengeleman saja, tapi lumayan laah Untuk pengiriman cepet banget, 3 hari udah sampe;Asli;Asli;Palsu;Asli;Asli;Palsu;Asli
kikikomalasari223;Lumayan llah.pas beli di live bisa di tekuk tekuk pas nyampe ngga😁lumayan lah dengan harga sgtuh pengiriman lumayan lama..dan ternyata uk'a gede-gede;Asli;Asli;Palsu;Asli;Asli;Asli;Asli
kulsum04;Saya pesan ukuran 36 tapi malah besar banget muat ke kaki ukuran 42;Asli;Asli;Asli;Asli;Asli;Asli;Asli
kurnialight;Ada yang lecet bagian depan yang kiri kayak bekas dan yang kiri agak kotor;Asli;Asli;Asli;Asli;Asli;Asli;Asli
kusniatincus;Barang sesuai pesanan. Ternyata Sepatunya ringan sekali. Sesuai lah ya sama harganya. Thanks;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
l*****1;Tidak sesuai;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
l*****2;Sesuai harga tidak mengharap lebih;Asli;Asli;Asli;Palsu;Palsu;Asli;Asli
l*****5;pesan 36 serasa 38;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
l*****i;Kualitas sesuai harga.... Sepatunya ringan, semoga awet..;Asli;Asli;Asli;Asli;Asli;Asli;Asli
l*****i;kemasan nya jelek banget;Asli;Asli;Palsu;Palsu;Asli;Asli;Asli
l3s333k;Sangat menyesal, mengecewakan. Pesen no35 yg datang 39. Seller asal laku, ngirim sembarangan.. d pesanan jelas, d chat juga detail,, bgitu dateng kcewa sekali. Kapookķ;Asli;Asli;Asli;Asli;Palsu;Palsu;Asli
l3s333k;Packing tdk rapi, layanan menyakitkan;Asli;Asli;Palsu;Palsu;Palsu;Asli;Asli
lailicuitcuit;Lumayan dg harga segitu;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
lasri273;Soalny ada yang lubang . Jahitannya juga ada yang lepas.kecewa sekali. Gak di teliti terlebih dahulu sblm di kirim.;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
laztrizalim;Sepatu bagus sih kak sesuai ekspetasi,tpi penyok dan ada noda hitam dan itu g bisa hilang Harus gimna coba,warnanya putih lagi sepatunya😭😭😭😭😭;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
lemotod;Ok;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
lenijuliani529;Tapi kebesaran 😭;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
lenisusilah;Bahan ringan dipakai;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
levienda;Di pake sekali langsung bolong,Kualitas jelek lebih bagus beli di tik tok;Palsu;Asli;Asli;Asli;Asli;Asli;Palsu
liaanika;Kurang suka;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
liadia;Pelayanannya tidak baik, pengemasan terlalu lama Di batalkan malah di tolak ,order hitam yg di kirim tidak sesuai dengan yg di pilih,maunya hitam polos tapi di kirim seperti ini Toko yg sangat tidak amanah,tolong dong kalau tidak ada barang bilang tidak ada,ini Sekarang mau di pakai apa coba Anda tidak tau rasanya tidak punya uang,maksa beli sepatu untuk anak tapi yg anda kasih tidak bisa buat sekolah Coba di fikir,di mana hati nurani anda Jangan memikirkan diri sendiri saja;Palsu;Palsu;Palsu;Palsu;Asli;Palsu;Palsu
lidya_hermina21;Bagus sekali;Palsu;Asli;Asli;Palsu;Asli;Palsu;Asli
liliyani87;Untuk yang biru sepatunya ok, tapi untuk yg hitam , sy bintangi 2 yh,karena tidak ada penanganan yg baik.tidak ada sepatunya yg talinya pendek dari lubangnya🤔ngikatnya seperti apa.ditanya jawaban hanya sudah mengirim sesuai yg dipesan itu sja.berulang2..ga ada itikat baiknya, mau diganti atau sperti apa talinya..terima kasih sist,sdh memberi pengalaman yg buruk diberbelanja online.;Palsu;Asli;Palsu;Palsu;Asli;Palsu;Asli
lisnanurnaningsih;penampilan & kualitas baik, sesuai hrga;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
lista20;Sedikit kecewa dari lem ya kaya ngasal gak sesuai pas di jelasin di live, dan tekstur ya keras pas di tes nekuk langsung pecah² warnanya niat mau di pake kerja, eh malah jadi sampah lemari sepatu gak bakal ke pake mumbajir tak sesuai ekspektasi, cukup tau aja😩🤣;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
lubnasunny;Meskipun blum tau barangnya.tapi kata orangnya lumayanlah harga segitu;Asli;Asli;Asli;Asli;Asli;Asli;Asli
luciatrisnaningsih105;Semoga awet ya. Recomended yach;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
lukmansubluk503;L;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
lwulan6482;Cantik bagus semoga awet👍udah 2x beli disini dan msh awet dipake ringan😍;Asli;Asli;Asli;Asli;Asli;Asli;Asli
lzxgbfet4f;Sepatunya bagus pas sesuai harga Pengiriman cepat;Asli;Asli;Palsu;Palsu;Asli;Palsu;Asli
m*****i;bagus;Asli;Asli;Asli;Palsu;Palsu;Palsu;Asli
m*****l;Maaf ya ga ada foto/vidio soalnya lupa,kualitas sepatunya lumayan;Asli;Asli;Asli;Asli;Palsu;Asli;Asli
m*****n;Satu dua tiga empat lima enam tujuh delapan sembilan sepuluh;Asli;Asli;Asli;Asli;Asli;Asli;Asli
mabrudin45;Sori kasih bintang tiga dulu karena kualitas masih kurang sesuai dengan harga;Asli;Asli;Asli;Asli;Asli;Asli;Asli
madetasman;Terimakasih , barang diterima kondisi baik, mudah mudahan awet.;Asli;Asli;Asli;Asli;Asli;Palsu;Asli
malakamlaka;Kebesaran, selernya berikn sran size 37, seharus nya 36, ternyta size 37 nya seukuran 38, gk kepakai;Asli;Asli;Asli;Asli;Asli;Asli;Asli
mamun39;lmyan kualitas sesuai harga;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
mariaulfa860;Kalo mau paking tolong di teliti dulu ya.. Masak bagian depan pres²annya gak sama penyok semua..di toko lain harganya ga segini aku pilih di toko ini kirain harganya lebih mahal kualitas lebih baik ternyata aku salah gak bakal beli di sini lagi.. Pengiriman cepat 24jam dah sampai;Asli;Palsu;Palsu;Palsu;Palsu;Palsu;Asli
mariaulfa860;Sayangnya kebesaran di pakai cuami ku yang uk kakinya 43 aja muat.. gak ada fotonya.. karena kecewa aku kasihkan adik ku;Asli;Asli;Asli;Asli;Palsu;Asli;Asli
mas_dhika1;Paking rusak amburadul , untuk lobang talinya rawan rusak yahhh cuman itu , selebihnya baguss🙏✨;Asli;Asli;Asli;Asli;Asli;Asli;Asli
masbudi368;bahan tipisssss,kebesaran tapi wort it si dengan harga segitu hm ok lah;Asli;Asli;Asli;Asli;Asli;Asli;Palsu
masnugooks;Kualitas OK sesuai harganya;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
masrijalasri;Sepatunya biasa aja sedikit lebih bagus dari yg dijual di toko 35k dikampung;Asli;Palsu;Asli;Asli;Asli;Asli;Asli
maymunah541;"ga ada tali sepatunya pdhl aku liat ulasan"" lainnya ada trus kalo yg ukuran sepatunya 40 aku saranin ambil ukuran 39/38 soalnya kebesaran kalo ambil ukuran 40";Asli;Asli;Asli;Asli;Asli;Palsu;Asli
mbahjoesieriecodara;tidak lentur sesuai dng hargalah;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
mel24937;bagus si tp ada yang rusak;Palsu;Asli;Asli;Palsu;Asli;Asli;Asli
melodymelody509;keluwaitas jelek sekali Sepatu nya tidak sesuwai yg di spil terlalu ringan sepatu klu Di tekuk pata klu yg di spil lentur.;Asli;Asli;Asli;Asli;Asli;Asli;Asli
meloherman77;Tidak sesuai ekspetasi... Awalnya harga segitu lumayan hasilnya eee stlh barang dtng ringan bgt, dan produknya biasa aja. Penjual ramah dan sngt cpt dlm merespon. Thx... Sukses sllu. Klo mau pakai hrs d jahit dlu spy awet krn bahanya tipis bgt. Takutnya sekali pakai lsng jebol 🤣🤣;Asli;Palsu;Palsu;Palsu;Asli;Palsu;Asli
melysia1605;Kecewa banget, nggak sesuai sama gambar;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
midahamidah86;Sesuai harga tapi sayang pesen nya no 43 datang no41;Asli;Asli;Asli;Palsu;Asli;Palsu;Palsu
mikhaylakhansa259;Sol sepatu nggak bagus, ringan banget, mengecewakan;Palsu;Asli;Asli;Palsu;Asli;Asli;Palsu
miragokilabist;Bahan nya kaku;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
mirajomir;lumayan;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
mitaaprilianti369;Untuk warna Putihnya tidak merata full putih, bagian alas dan tali beda Putihnya, Tpi ok buat Harga segitu;Asli;Asli;Asli;Asli;Asli;Asli;Asli
mivaniayumustika;bagus;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
mochzhahkyarisaputra;Mantap bg barang nya;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
moehsiiibrohim;Tidak ada tali sepatunya , cuma sepatu saja .;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
mohamadruslannudin;Barang tidak sesuai;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
morziah;Biasanya pas pake ukuran sgth tp ini besar bgt;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
muhammadanton377;baik;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
mukhlisin1999;Mantappp;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
mw25nqhec5;Pengiriman lama;Asli;Asli;Palsu;Palsu;Asli;Palsu;Asli
mzidanramadhan762;belum di coba;Palsu;Asli;Asli;Palsu;Asli;Palsu;Asli
mzopek;cukup baik, sesuai dengan harga;Asli;Asli;Asli;Palsu;Asli;Palsu;Asli
n*****4;Baru kali ini pesen dishopee barang gak sesuai pesanan.... Pesan ukuran 39 tapi kok kayak ukuran 43 panjang 28cm Pengemasannya juga lama banget..... Udah nungguin tapi yang datang malah gini sepatunya🥵🥵🥵🥵 Kecewa banget padahal bagus sepatunya tapi kok gini amat😰😰 gak kepake jadinya parah sih ini hadehhhhh............. Gak teliti sekali!!!!!!;Palsu;Asli;Palsu;Palsu;Asli;Palsu;Asli
n*****a;buruk;Asli;Asli;Asli;Palsu;Palsu;Palsu;Palsu
n*****a;Untuk ukuran terlalu kecil g seperti biasanya, respon cepat, pengiriman cepat. Makasih;Asli;Asli;Palsu;Asli;Palsu;Asli;Asli
n*****g;kualitas bgs cuma bahan agak kaku,packing rapi pengiriman cepat,lom di pke moga awet,,;Asli;Asli;Palsu;Asli;Palsu;Palsu;Asli
n*****i;Tidak sesuai deskripsi iklan Barang nya karetnya kaku habis Logo adidas dideskripsi timbul Tp barang yg dtg logo adidas sablon Penjual tidak jujur sangat kecewa;Asli;Palsu;Asli;Asli;Asli;Asli;Palsu
n*****n;sepatu bagian depan kotor;Asli;Asli;Asli;Palsu;Asli;Asli;Asli
n*****p;"Sepatu jelek tidak sesuai harapan, Beli = ketipu Produk=buruk palsu , kW 30 Warna= hitam comberan Penjual= hanya makelar yg tidak ada tanggung jawab soal produk. Alamat penjual= palsu Bahan sepatu= karet ban bekas. Kualitas sepatu= mudah sobek Kondisi sepatu = sangat kotor Bagian bawah= karet sandal jepit Pengemasan produk= lama sampai 3 hari "" mungkin penjual cari² produk murahan dl biar untung banyak"" ""Diatas = keterangan apa adanya barang yg diterima pembeli"" jika penjual menafika pembeli itu adalah pembelaan penjual";Asli;Palsu;Palsu;Palsu;Asli;Palsu;Palsu
